Tesla,Ford,Tesla_Log_Return,Ford_Log_Return,Tesla_MA_5,Tesla_MA_50,Tesla_Volatility,polarity,date,Tesla_MA_100,Tesla_MA_200,Tesla_Bollinger_Upper_5,Tesla_Bollinger_Lower_5,Tesla_Bollinger_Upper_50,Tesla_Bollinger_Lower_50,Tesla_RSI_5,Tesla_RSI_50,Tesla_MACD,Tesla_Log_Return_Lag1,Tesla_Log_Return_Lag5,Tesla_Direction
174.60000610351562,12.685919761657715,0.016399556773736196,-0.001532636999647205,172.2239990234375,182.1774005126953,0.03094449359074648,0.89,2024-04-11,207.84450012207031,228.2077498626709,181.26566272624743,163.18233532062757,204.91620030515963,159.43860072023097,56.67304053230045,45.83435841721063,-3.1071284621470454,-0.02937344256551801,0.016083269202606634,1
171.0500030517578,12.267595291137695,-0.020541749097701737,-0.033531441516288014,173.4540008544922,181.8526007080078,0.030797055009856057,0.758,2024-04-12,207.21910018920897,227.81194984436036,178.13634806872213,168.77165364026226,204.75666873586408,158.94853268015152,63.09067630305247,46.0035471155354,-3.0196794689431385,0.016399556773736196,-0.03696743555877544,0
161.47999572753906,11.897913932800293,-0.05757465973833702,-0.030598171737316375,171.15400085449218,181.30500061035156,0.03535264191893584,0.1515,2024-04-15,206.4909001159668,227.33814987182618,182.92797611158045,159.38002559740391,204.82616113410018,157.78384008660294,26.981623512911924,43.51737903232799,-3.680172386525072,-0.020541749097701737,0.04783676362708771,0
157.11000061035156,11.76171588897705,-0.02743506868222295,-0.011513244232574086,167.2,180.6890005493164,0.0329899045866966,0.48,2024-04-16,205.70600006103516,226.83619987487793,182.19675632571855,152.20324367428142,205.100523945049,156.27747715358382,11.159169083388448,42.82385936490888,-4.50431690524357,-0.05757465973833702,0.022295607975213145,0
155.4499969482422,11.713072776794434,-0.01062208397137564,-0.004144291349859011,163.93800048828126,180.1768005371094,0.032500231099261895,0.944,2024-04-17,204.84850006103517,226.30459991455078,180.93707452290602,146.9389264536565,205.60987001728765,154.74373105693113,12.915001894336285,43.885202577664344,-5.23110487551611,-0.02743506868222295,-0.02937344256551801,0
149.92999267578125,11.73253059387207,-0.036155647217109545,0.0016598268969450056,159.00399780273438,179.47340026855468,0.03239904673972646,0.911,2024-04-18,204.0056999206543,225.6551498413086,174.80882379562345,143.1991718098453,206.26007891002882,152.68672162708054,0.0,41.661528309681934,-6.181254140336051,-0.01062208397137564,0.016399556773736196,0
147.0500030517578,11.810358047485352,-0.01939578390268632,0.00661157076378955,154.20399780273436,178.66280029296874,0.03142962164754719,0.227,2024-04-19,203.12169998168946,224.97799980163575,165.70983426569404,142.69816133977469,206.86383002090997,150.4617705650275,0.0,40.408918716866715,-7.084974199415257,-0.036155647217109545,-0.020541749097701737,0
142.0500030517578,12.530264854431152,-0.0345935559693179,0.05916995924447048,150.31799926757813,177.71260040283204,0.024107448594176944,0.5820000000000001,2024-04-22,202.1813999938965,224.30554977416992,162.63298169717137,138.0030168379849,207.56804187731314,147.85715892835094,0.0,38.91559308945239,-8.111136932888513,-0.01939578390268632,-0.05757465973833702,0
144.67999267578125,12.588635444641113,0.018345226676437152,0.004647551810049991,147.83199768066407,176.73480010986327,0.023363722684944226,0.911,2024-04-23,201.16099990844725,223.6567997741699,158.147694888289,137.51630047303914,207.65391330882537,145.81568691090118,14.867108703208999,38.51969912104855,-8.61287623346098,-0.0345935559693179,-0.02743506868222295,1
162.1300048828125,12.598363876342773,0.11387415621830609,0.0007724963233187891,149.16799926757812,176.2148001098633,0.04798419844853763,0.296,2024-04-24,200.34089996337892,223.11939987182618,164.78491973193616,133.5510788032201,207.22608965939767,145.2035105603289,59.97611826018791,44.2206819173133,-7.515800623565582,0.018345226676437152,-0.01062208397137564,1
170.17999267578125,12.685919761657715,0.04845814470471284,0.006925743797463677,153.21799926757814,175.93799987792968,0.05062802728807591,0.9915,2024-04-25,199.64189987182618,222.62134979248046,177.76996329944973,128.66603523570654,206.91197545125632,144.96402430460304,78.11720587300579,46.97657934752949,-5.9284540326293325,0.11387415621830609,-0.036155647217109545,1
168.2899932861328,12.442708015441895,-0.011168015552988686,-0.019357948489991506,157.46599731445312,175.529599609375,0.05034417010359396,0.802,2024-04-26,198.93649978637694,222.10284980773926,183.9554730957521,130.97652153315414,206.3543458989469,144.7048533198031,80.32552384023145,45.48389687629502,-4.768014871011587,0.04845814470471284,-0.01939578390268632,0
194.0500030517578,12.40379524230957,0.14242723171122051,-0.003132256039666602,167.86599731445312,175.40159973144532,0.06362399621780274,0.6265000000000001,2024-04-29,198.52119979858398,221.68359985351563,203.3854134674211,132.34658116148515,205.8548841204572,144.94831534243343,96.61168979740114,48.667223465154166,-1.7495729839277772,-0.011168015552988686,-0.0345935559693179,1
183.27999877929688,11.820085525512695,-0.05710084205665045,-0.04820224609720165,175.58599853515625,175.0681997680664,0.06661836519913379,0.9755,2024-04-30,197.9667997741699,221.19309982299805,201.34716038129844,149.82483668901406,204.78051918421738,145.3558803519154,80.19399092207277,46.67092793741393,-0.2239043478740257,0.14242723171122051,0.018345226676437152,0
179.99000549316406,11.868728637695312,-0.018113707174260838,0.004106848085866482,179.15799865722656,174.79279998779296,0.06698471603401496,0.898,2024-05-01,197.3729998779297,220.6411498260498,200.09058204812814,158.22541526632497,204.04974378093692,145.535856194649,67.94614407352677,47.21784716376593,0.7115220917116005,-0.05710084205665045,0.11387415621830609,0
180.00999450683594,12.150854110717773,0.00011105007606901516,0.023492368795630318,181.1239990234375,174.49759979248046,0.0648765062511077,0.985,2024-05-02,196.74669982910157,220.07449981689453,199.5350980059053,162.7129000409697,203.22487557666682,145.7703240082941,61.7781006919293,47.00584041144745,1.4378921056774345,-0.018113707174260838,0.04845814470471284,1
181.19000244140625,12.092483520507812,0.006533843535574036,-0.004815401566376874,183.7040008544922,174.1731997680664,0.0637108876310126,0.997,2024-05-03,196.12019989013672,219.52414978027343,195.57746587894968,171.8305358300347,202.20225002551987,146.14414951061295,65.72404657687218,46.69006613179328,2.084730873728347,0.00011105007606901516,-0.011168015552988686,1
184.75999450683594,12.160582542419434,0.019511437908750914,0.005615718911642811,181.84599914550782,174.02899963378906,0.06070310604080535,0.462,2024-05-06,195.57039978027345,219.1334497833252,186.06425483501204,177.6277434560036,201.75690970400888,146.30108956356923,25.331876872910314,48.517374780507836,2.852541459344053,0.006533843535574036,0.14242723171122051,1
177.80999755859375,11.983344078063965,-0.03834210509362018,-0.014682089701414198,180.7519989013672,173.59719970703125,0.0640801620490935,0.975,2024-05-07,194.97839981079102,218.7223998260498,185.8551795028157,175.64881829991867,200.36839843779364,146.82600097626886,31.778784866025404,45.55157309448125,2.867179153521164,0.019511437908750914,-0.05710084205665045,0
174.72000122070312,11.96364974975586,-0.017530851194269642,-0.0016448271453100083,179.697998046875,173.09699981689454,0.05576597458075795,0.97,2024-05-08,194.33269989013672,218.25069984436035,187.2008125394531,172.1951835542969,198.78804789973918,147.4059517340499,32.207931901004244,44.904862140267824,2.599477591765293,-0.03834210509362018,-0.018113707174260838,0
171.97000122070312,11.943957328796387,-0.015864649448707812,-0.0016473773680734363,178.08999938964843,172.49559997558595,0.05420172170108233,0.975,2024-05-09,193.54189987182616,217.78414985656738,188.23832536273977,167.94167341655708,196.79115440803866,148.20004554313323,27.080968176626214,43.88498173904015,2.1407430052982477,-0.017530851194269642,0.00011105007606901516,0
168.47000122070312,11.80610466003418,-0.020562350450525728,-0.011608745858707267,175.5459991455078,171.82739990234376,0.054517437957607745,0.612,2024-05-10,192.6915998840332,217.30474983215333,187.93806030153766,163.15393798947795,194.61531954510002,149.0394802595875,17.975804121873708,43.296817800976086,1.4777373548719481,-0.015864649448707812,0.006533843535574036,0
171.88999938964844,12.140890121459961,0.020097034145307512,0.027962362549785978,172.9720001220703,171.21239990234375,0.024489049046297846,0.493,2024-05-13,191.88969985961913,216.88564979553223,179.9651716863724,165.97882855776822,192.19435537954433,150.23044442514316,17.351596406015574,43.89566108104696,1.2142685384723961,-0.020562350450525728,0.019511437908750914,1
177.5500030517578,12.249201774597168,0.03239754278801776,0.008881669294483476,172.9200012207031,171.00059997558594,0.022499519662333985,0.44,2024-05-14,191.09299987792969,216.441199798584,179.73489819185875,166.10510424954748,191.49320433693418,150.5079956142377,49.294260226164766,47.821257651054644,1.4455195466640873,0.020097034145307512,-0.03834210509362018,1
173.99000549316406,12.121196746826172,-0.020254418706909572,-0.010505056356418465,172.7740020751953,170.86559997558595,0.022666993407319553,0.665,2024-05-15,190.36149993896484,215.9739998626709,179.42540426707228,166.12259988331834,191.18452246433083,150.54667748684108,48.06777196631596,48.58898802836875,1.3262375450271406,0.03239754278801776,-0.017530851194269642,0
174.83999633789062,12.190122604370117,0.004873391179277019,0.0056702839713627185,173.3480010986328,170.8316000366211,0.0227983793422294,0.817,2024-05-16,189.56489990234374,215.54284980773926,180.1462134844763,166.5497887127893,191.117429559893,150.5457705133492,58.44613527611329,49.63958682482822,1.2854747046342254,-0.020254418706909572,-0.015864649448707812,1
177.4600067138672,12.091656684875488,0.01487402019069651,-0.008110316633370867,175.14600219726563,170.80780029296875,0.023328792041309183,0.758,2024-05-17,188.81410003662108,215.15959983825684,179.95904273940224,170.33296165512903,191.0589528313365,150.556647754601,77.90194026245874,49.74825744128175,1.4478923986534653,0.004873391179277019,-0.020562350450525728,1
174.9499969482422,11.96364974975586,-0.014245067870223688,-0.01064281959906229,175.75800170898438,170.8000003051758,0.02227588370912263,0.0,2024-05-20,187.9975001525879,214.73774978637695,179.03359417798367,172.4824092399851,191.0443270882441,150.55567352210747,60.06577335897878,49.91721517001321,1.3584138311981349,0.01487402019069651,0.020097034145307512,0
186.60000610351562,11.96364974975586,0.06446711975223302,0.0,177.56800231933593,170.97660034179688,0.02831696725470833,0.883,2024-05-21,187.24910018920897,214.40144981384276,187.99329778057512,167.14270685809674,191.61923750087718,150.3339631827166,71.354401822124,51.803734235407724,2.2021745006358913,-0.014245067870223688,0.03239754278801776,1
180.11000061035156,11.845490455627441,-0.035399542384592614,-0.009925622107762315,178.79200134277343,171.02800048828124,0.03037353151891418,0.821,2024-05-22,186.5184002685547,214.04474983215331,188.53138589369277,169.0526167918541,191.74998924038553,150.30601173617694,62.68654355898857,50.511892408134834,2.3204233105624894,0.06446711975223302,-0.020254418706909572,0
173.74000549316406,11.924263954162598,-0.036007818288810785,0.006628069063067932,178.57200317382814,171.11320068359376,0.03236882279445849,0.972,2024-05-23,185.77100036621093,213.66494987487792,188.7954044652204,168.34860188243587,191.84423965715732,150.3821617100302,48.1444167766201,50.85425710010337,1.8784770604380299,-0.035399542384592614,0.004873391179277019,0
179.24000549316406,11.97349739074707,0.03116576011599187,0.004120344623738506,178.9280029296875,171.44800079345703,0.03266775944459475,0.972,2024-05-24,185.07920043945313,213.3501998901367,189.08152181752408,168.7744840418509,192.15195662572577,150.74404496118828,52.73677384723953,53.37690700210634,1.9495621686261586,-0.036007818288810785,0.01487402019069651,1
176.75,11.500859260559082,-0.013989415788236143,-0.04027390568441406,179.28800354003906,171.71160064697267,0.03283413010613818,0.967,2024-05-28,184.4622004699707,213.00724990844728,188.84651329740709,169.72949378267103,192.34164226924946,151.08155902469588,52.76923416408402,52.643611827420955,1.7844054799328148,0.03116576011599187,-0.014245067870223688,0
176.19000244140625,11.382699966430664,-0.0031733327174769638,-0.01032709493171699,177.20600280761718,171.75940063476563,0.031153768846287642,0.6645,2024-05-29,183.84480056762695,212.67494995117187,182.2877055588133,172.12430005642108,192.42024495531084,151.09855631422042,25.688926012346712,50.498726906047686,1.5900019387618158,-0.013989415788236143,0.06446711975223302,0
178.7899932861328,11.589479446411133,0.014648923152829736,0.018003086358921182,176.94200134277344,171.90880035400392,0.030679738970872145,0.832,2024-05-30,183.25780044555665,212.37009994506835,181.363657320126,172.52034536542087,192.6644902671796,151.15311044082824,46.232853447600135,51.557999654635715,1.6269784688907407,-0.0031733327174769638,-0.035399542384592614,1
178.0800018310547,11.943957328796387,-0.003978997402597566,0.030127745310092678,177.81000061035155,171.9572003173828,0.030738403950752776,0.9245,2024-05-31,182.63410049438477,212.09569992065428,180.42269952715966,175.19730169354344,192.75982712324685,151.15457351151878,68.29680311248804,50.512494271491775,1.5807701246392298,0.014648923152829736,-0.036007818288810785,0
176.2899932861328,12.003036499023438,-0.010102569596006488,0.0049341717389519285,177.21999816894532,172.0266000366211,0.03057560756697103,0.96,2024-06-03,182.04740036010742,211.84914985656738,179.5332619944469,174.90673434344376,192.86409870691404,151.18910136632815,31.901752047300405,50.738137729491214,1.3837598271305467,-0.003978997402597566,0.03116576011599187,0
174.77000427246094,11.845490455627441,-0.008659479988969872,-0.013212416478640803,176.8239990234375,172.10540008544922,0.03035007674444977,0.296,2024-06-04,181.45570037841796,211.62689987182617,180.0409361885307,173.60706185834428,192.9542252270622,151.25657494383623,36.21168554894622,50.839799248521935,1.0923850023264947,-0.010102569596006488,-0.013989415788236143,0
175.0,11.88487720489502,0.0013151256990527008,0.0033195259339201147,176.58599853515625,172.15279998779297,0.02034165369647495,0.979,2024-06-05,180.93350036621095,211.42444984436034,180.19022998354032,172.98176708677218,193.01726378281296,151.288336192773,41.313819834268905,50.50856079521464,0.8699982887671638,-0.008659479988969872,-0.0031733327174769638,1
177.94000244140625,11.88487720489502,0.016660454613497404,0.0,176.41600036621094,172.1582000732422,0.01869557536071121,0.9935,2024-06-06,180.52400039672852,211.1577498626709,179.5499628998263,173.28203783259556,193.02863113228503,151.28776901419937,44.08906564686558,50.05846525709944,0.9203792829993347,0.0013151256990527008,0.014648923152829736,1
177.47999572753906,11.96364974975586,-0.0025885260992180074,0.00660609617384215,176.2959991455078,172.11119995117187,0.01424075065059328,0.97,2024-06-07,180.09970031738283,210.87919982910157,179.14431530618577,173.44768298482984,192.9216112984619,151.30078860388184,45.6771909766501,49.48736837872736,0.9126672268556888,0.016660454613497404,-0.003978997402597566,0
173.7899932861328,12.190122604370117,-0.02101026729322036,0.01875313623243321,175.7959991455078,172.07119995117188,0.011763088017324312,0.932,2024-06-10,179.68210021972655,210.56384979248048,179.42131764848844,172.17068064252717,192.8604274934215,151.28197240892226,35.85972264895449,49.563051677593265,0.6018650823932887,-0.0025885260992180074,-0.010102569596006488,0
170.66000366210938,11.924263954162598,-0.01817434057762428,-0.022050689277127694,174.9739990234375,171.98,0.012258054975724809,0.95,2024-06-11,179.26990020751953,210.26694984436034,180.89770541138463,169.05029263549037,192.75284811629695,151.20715188370303,30.334919566445848,49.01477890977271,0.1018144854434695,-0.02101026729322036,-0.008659479988969872,0
177.2899932861328,11.894723892211914,0.03811347747393242,-0.0024803805506866962,175.43199768066407,172.1931997680664,0.017993746538996287,0.6415,2024-06-12,178.9209001159668,209.96044982910155,181.7093089597512,169.15468640157692,192.96074372582436,151.42565581030843,56.795235995186005,52.32284234537942,0.23776473435989942,-0.01817434057762428,0.0013151256990527008,1
182.47000122070312,11.756871223449707,0.028799010597446485,-0.011657076752895838,176.33799743652344,172.47499969482422,0.0196952626344971,0.979,2024-06-13,178.65760009765626,209.67869979858398,185.20049511247046,167.4754997605764,193.41303253984773,151.5369668498007,61.864849786025225,53.025032301011365,0.7547888986976545,0.03811347747393242,0.016660454613497404,1
178.00999450683594,11.530399322509766,-0.024746085007725318,-0.019450887614626648,176.44399719238282,172.6129995727539,0.02141951525362874,0.9415,2024-06-14,178.3463000488281,209.28284980773927,185.3871006481976,167.50089373656806,193.60519576054878,151.620803384959,51.14768051830988,51.470461414752734,0.7954792166743232,0.028799010597446485,-0.0025885260992180074,0
187.44000244140625,11.668251991271973,0.051619109593938894,0.011884681526064865,179.1739990234375,173.06379974365234,0.026490099813136214,0.40349999999999997,2024-06-17,178.14240005493164,208.93554985046387,191.68730970190143,166.66068834497355,194.3460126914235,151.78158679588117,73.67327139842585,54.738480911503395,1.5705451504203722,-0.024746085007725318,-0.02101026729322036,1
184.86000061035156,11.599325180053711,-0.013860022086213656,-0.005924726269109646,182.01399841308594,173.30139984130858,0.02686121908191799,0.975,2024-06-18,178.16470001220702,208.5694499206543,190.7373841378729,173.29061268829898,194.84347039135514,151.75932929126202,75.1060641786076,52.556598844288395,1.954080477796282,0.051619109593938894,-0.01817434057762428,0
181.57000732421875,11.756871223449707,-0.017957490517488177,0.013490932357671426,182.87000122070313,173.39519989013672,0.027876056609835838,0.951,2024-06-20,178.1479000854492,208.2522499847412,189.96328382593532,175.77671861547094,195.0414624738911,151.74893730638235,58.580615478176696,51.01195404545226,1.969852788638093,-0.013860022086213656,0.03811347747393242,0
183.00999450683594,11.658405303955078,0.007899471520701,-0.008410449460179189,182.97799987792968,173.62019989013672,0.027558833988472038,0.9875,2024-06-21,178.06870010375977,207.8848500061035,190.05726097553287,175.89873878032648,195.43034077426952,151.8100590060039,51.27356925439933,52.466564481953206,2.074632319806824,-0.017957490517488177,0.028799010597446485,1
182.5800018310547,12.042423248291016,-0.002352322975825913,0.03240828091431999,183.89200134277343,173.7797998046875,0.02755379417310357,0.6234999999999999,2024-06-24,177.9786001586914,207.53815002441405,188.51977287748173,179.26422980806512,195.73551019562913,151.8240894137459,63.30813008997096,51.76830278949015,2.098780601488585,0.007899471520701,-0.024746085007725318,0
187.35000610351562,11.904570579528809,0.025790114652126835,-0.011513277408551554,183.8740020751953,174.10579986572264,0.027023445050673778,0.422,2024-06-25,177.97920028686522,207.21745002746582,188.43296408849454,179.31504006189607,196.37784115965692,151.83375857178837,49.64030180983444,53.592525169842,2.474295629082434,-0.002352322975825913,0.051619109593938894,1
196.3699951171875,11.924263954162598,0.047022052078927956,0.0016529032579933088,186.1760009765625,174.80359985351564,0.027985027702027408,0.942,2024-06-26,178.05430023193358,206.95680000305177,198.4016211621979,173.9503807909271,197.6401513919373,151.96704831509396,80.36943244451065,57.708454514457756,3.459848741489253,0.025790114652126835,-0.013860022086213656,1
197.4199981689453,12.042423248291016,0.005332819818052439,0.009860374150558243,189.34599914550782,175.6097998046875,0.026743233757945295,0.6405000000000001,2024-06-27,178.14940017700195,206.57600006103516,203.64402846093157,175.04796983008407,198.74103878624152,152.47856082313348,97.4267307701088,59.03852299219851,4.276338189908415,0.047022052078927956,-0.017957490517488177,1
197.8800048828125,12.347668647766113,0.0023273813203096337,0.02503158569515035,192.32000122070312,176.4583999633789,0.02606008227503973,0.6655,2024-06-28,178.31760025024414,206.2280000305176,206.20864765336412,178.4313547880421,199.68391799782214,153.23288192893565,97.2664158132704,59.56535800920068,4.904000393737249,0.005332819818052439,0.007899471520701,1
209.86000061035156,12.564294815063477,0.05877983360300819,0.017391774671250238,197.7760009765625,177.65700012207031,0.02769440367896407,0.396,2024-07-01,178.5652001953125,205.9208000946045,213.80219277406385,181.74980917906115,201.47267125008668,153.84132899405395,100.0,63.12815333050463,6.295541661113532,0.0023273813203096337,-0.002352322975825913,1
231.25999450683594,12.672607421875,0.09710195030947986,0.008583721633955503,206.55799865722656,179.3411999511719,0.036458353141335054,0.71,2024-07-02,179.0020001220703,205.69690002441405,236.2850546980954,176.83094261635773,206.0561688152975,152.62623108704628,100.0,67.0624479511778,9.021158501528333,0.05877983360300819,0.025790114652126835,1
246.38999938964844,12.672607421875,0.06337304899541438,0.0,216.56199951171874,181.4279998779297,0.03643162362840636,0.838,2024-07-03,179.57030014038085,205.5568999481201,259.76026986585873,173.36372915757872,212.2399622653698,150.6160374904896,100.0,70.30751483292306,12.26076002240211,0.09710195030947986,0.047022052078927956,1
251.52000427246094,12.643068313598633,0.02060688228437311,-0.002333662509411845,227.3820007324219,183.56480010986328,0.032800374248562844,0.9695,2024-07-05,180.1498001098633,205.48809997558592,273.60293009299005,181.16107137185375,218.51554779469305,148.61405242503352,100.0,70.59368164904582,15.06841675992186,0.06337304899541438,0.005332819818052439,1
252.94000244140625,12.780920028686523,0.005629789876539415,0.010844330493738783,238.3940002441406,185.38100006103517,0.032997454490702655,0.944,2024-07-08,180.7979000854492,205.42029998779296,274.62792546581994,202.16007502246129,224.92181854136965,145.8401815807007,100.0,68.65677995803503,17.20970418017461,0.02060688228437311,0.0023273813203096337,1
262.3299865722656,12.702147483825684,0.0364508858978897,-0.006182363698812772,248.88799743652345,187.22399993896485,0.030660541906197023,0.984,2024-07-09,181.58099990844727,205.41899993896484,271.71385466030983,226.06214021273706,232.10281951194685,142.34518036598286,100.0,68.82841089579102,19.440287597590185,0.005629789876539415,0.05877983360300819,1
263.260009765625,12.968006134033203,0.0035389720904070512,0.020714185061790756,255.28800048828126,189.1234002685547,0.03226854494887548,0.9504999999999999,2024-07-10,182.32649993896484,205.45680000305177,269.8491753648809,240.72682561168162,238.5407570215653,139.70604351554408,100.0,69.4810302409499,21.040543833524595,0.0364508858978897,0.09710195030947986,1
241.02999877929688,13.263405799865723,-0.08822077208547265,0.022523541983709698,254.21600036621095,190.06300018310546,0.04979406218894721,0.6675,2024-07-11,182.7322999572754,205.43754997253419,272.39285602555015,236.03914470687172,241.60359383198448,138.52240653422643,43.14578301545508,59.77853602384848,20.281193354694608,0.0035389720904070512,0.06337304899541438,0
248.22999572753906,13.814815521240234,0.029434316513726216,0.04073280534481659,253.55799865722656,191.3620001220703,0.04956153292381896,0.5025,2024-07-12,183.21509994506835,205.44374992370606,272.44707240402545,234.6689249104277,245.4173926814091,137.3066075627315,46.00436304120131,63.72279797406592,20.029494663679714,-0.08822077208547265,0.02060688228437311,1
252.63999938964844,14.011748313903809,0.017609829570940913,0.014154538216937886,253.497998046875,192.815,0.049089985092798355,0.903,2024-07-15,183.8038999938965,205.48634994506835,272.39878929957916,234.59720679417083,249.46604962786523,136.16395037213476,49.6603227771537,65.27736830830803,19.95583364902231,0.029434316513726216,0.005629789876539415,1
256.55999755859375,14.169295310974121,0.015396997777534727,0.011181178420840345,252.34400024414063,194.34600006103517,0.047611807411908985,0.9835,2024-07-16,184.4217999267578,205.56664993286134,269.1354616168697,235.55253887141154,253.65955010599922,135.03245001607112,42.54331339057182,65.83771333466136,19.98341152681033,0.017609829570940913,0.0364508858978897,1
248.5,14.257913589477539,-0.031919700332288976,0.0062347707705256335,249.39199829101562,195.69220001220702,0.04151577049293846,0.9935,2024-07-17,184.93269989013672,205.57724990844727,260.96777780599416,237.8162187760371,256.814795889183,134.56960413523103,33.89348820790846,63.54053527748712,19.13432417251923,0.015396997777534727,0.0035389720904070512,0
249.22999572753906,14.326841354370117,0.002933302220995548,0.004822703474220438,251.03199768066406,196.9816000366211,0.03652749954677075,0.7270000000000001,2024-07-18,185.50529983520508,205.57229988098143,258.14915233584406,243.91484302548406,259.8577714968086,134.1054285764336,66.85855185762642,63.11912487541026,18.309263093462164,-0.031919700332288976,-0.08822077208547265,1
239.1999969482422,13.765583038330078,-0.04107613843938729,-0.03996330137934238,249.2259979248047,198.20940002441407,0.03805235246657432,0.941,2024-07-19,185.90329986572266,205.51029983520507,262.12912704845695,236.3228688011524,261.94916209307337,134.4696379557548,33.3701642554215,62.33771474864825,16.654081284530946,0.002933302220995548,0.029434316513726216,0
251.50999450683594,13.903435707092285,0.05018271902171053,0.009964488488477665,248.9999969482422,199.74519989013672,0.04185618261307129,0.8775,2024-07-22,186.4210998535156,205.53519981384278,261.64106467843743,236.358929218047,264.8605098517519,134.62988992852155,48.38800959149095,64.881205170542,16.149490427113335,-0.04107613843938729,0.017609829570940913,1
246.3800048828125,13.617883682250977,-0.02060764898795659,-0.02075207721297645,246.96399841308593,201.2333999633789,0.040101539186230994,0.8685,2024-07-23,186.8644999694824,205.46129981994628,256.3863597083233,237.54163711784855,267.1539770346682,135.31282289208963,35.96249517113334,64.28818468392288,15.16088599129867,0.05018271902171053,0.015396997777534727,0
